Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,Pop0_19_Urban_UF,PopTotal_Urban_UF,Pop0_19_Rural_UF,PopTotal_Rural_UF,Pop0_19_UF,PopTotal_UF,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m
2013-08-01,2013,8,29,564760.4269999996,0.21561301652566806,290.04338882966255,72.93821031380399,302.50832992030803,289.99850742971233,98159.5989606023,295.3963626674856,0.8269983203831364,-2.2990835758414487,1.6629844368306268,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,822,281,541,69.9631740760757,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2013-08-01,2013,8,31,586513.9929999999,0.39109263694211216,283.690110285445,56.804353799280975,302.77290118569573,283.37816495367287,92940.54549621731,292.6525345385778,0.08652601688415282,-1.3797008669651813,-0.24897856019278464,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,676,199,477,83.86806245601416,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2013-08-01,2013,8,32,46074.44699999999,0.34640012058347197,289.207182964536,75.98397010403284,302.0147909380378,286.82471573600714,99525.77069148413,293.5955635070318,0.6020459614909732,-0.6330862354933096,-0.4067436441405693,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,1160,379,781,86.30756985269288,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2013-08-01,2013,8,33,43750.426,0.32302966229643204,288.25900597087355,75.30078145886418,303.525175049782,285.2474697547369,99404.45660076253,292.751866172147,0.3640614888833213,-0.2676573586159375,-0.33524066399179725,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,695,241,454,96.48499342185237,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2013-08-01,2013,8,35,248219.48100000023,0.3492376346069404,284.2754042537883,66.74148593594566,302.06715840832976,280.77337819648744,94269.54138732688,290.7560369345141,0.20548152869360872,-0.6459242602321826,0.0014874847722640538,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,561,141,420,86.11302076205003,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2013-08-01,2013,8,41,199298.982,0.3247998780300809,283.46495937831276,71.37535143996801,300.77698428692383,275.16411097367575,94119.01001033072,288.7072191931236,0.5526011569886655,-0.7370203940066419,-0.3198094508227379,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,85,30,55,91.46787794288511,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2013-08-01,2013,8,42,95560.41099999998,0.3093567360192308,284.0592102335837,80.68259673551051,299.85861747280353,277.2340179460034,97497.71909279967,287.33705201346106,2.097504089129616,0.049778234282077574,0.010182291318976086,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,2,0,2,91.53429659614332,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
2013-08-01,2013,8,43,268533.02199999976,0.2907996786348269,282.3823983505014,79.76054327667941,300.0075793419065,275.9587668144065,99389.73842470284,285.7954449527339,2.5226105754573793,-0.32443059981300093,0.29874863620801245,450.80164222148846,220.65643626482327,80.91710053433121,67.42313804124554,6569.658978140978,2655710,9100291,449531,1593638,3105241,10693929,8,0,8,93.77851870180251,1.424623314300878,0.234,0.17,0.3,0.231,0.89,0.76,7.1,4.52,27.02,6.03,18.65,4.56,30.8,0.746,0.84,0.642,0.769,0.563,56.29,0.686,959.24,67457,194857,5569515,99.71,16.25,164.45,4.75,66.38,62.95,43.64
2013-08-01,2013,8,50,352086.5610000001,0.36105214586764073,282.3602036252133,48.480066967812434,307.16955567471996,278.86704067723537,97122.608917453,293.7699083769506,0.043908324891102454,-0.5871878630559414,0.12703451537029253,659.1494391235038,393.66477409729885,226.51650045079182,72.65779244596642,5956.018786831327,702472,2097238,135232,351786,837704,2449024,180,64,116,86.25435461536401,0.27943006788261043,0.289,0.224,0.369,0.273,3.93,1.36,8.32,7.67,31.01,9.08,26.83,5.69,33.9,0.729,0.833,0.629,0.74,0.536,53.6,0.682,799.34,15831,47677,1198287,98.63,24.97,158.74,8.21,59.39,60.31,43.09
2013-08-01,2013,8,51,903207.0499999998,0.4713172714207181,284.30712360043736,41.36501690552481,308.5526317422431,287.25894705324134,97574.44994526076,298.39064805940836,0.003276961568624718,-0.7129913075413773,0.583572055394347,643.4073101509593,330.73179909282896,191.27939239345238,76.18472973045398,7479.342402525187,859787,2482801,204230,552321,1064017,3035122,381,120,261,85.0704681681099,0.09514243361287446,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34
2013-08-01,2013,8,52,340242.85400000017,0.3774393561043198,281.8439876101689,39.43612199832693,305.0566960431161,286.22188049420896,92947.87320969265,296.42939644563586,0.002253746073001555,-1.5795335519157812,0.3449888148604618,1030.4609085130921,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,1788402,5420714,186737,583074,1975139,6003788,1511,460,1051,87.90619075927198,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87
2013-08-01,2013,8,53,5760.7840000000015,0.3893403128327827,281.44858117941504,42.07792363318553,303.5349409990688,286.43478837545206,90255.51616053368,294.89760417935236,0.002648463036823696,-2.003159999125226,0.2977478293219004,1345.0,1034.5635178543582,734.0,113.28742885662999,12834.041536946,796905,2482210,32333,87950,829238,2570160,205,52,153,93.57609015212643,10.217211449211248,0.294,0.412,0.265,0.204,0.72,1.13,22.45,3.47,17.14,5.13,16.0,7.58,18.69,0.824,0.873,0.742,0.863,0.723,72.32,0.751,1715.11,10706,36652,1361053,99.91,23.48,171.62,3.66,71.62,76.39,61.0
2013-09-01,2013,9,11,237765.34699999998,0.5336647086457231,294.40149642589427,72.72961771076662,308.46551076116964,293.2599066128664,98896.92393694738,299.7339264176844,0.8806296328798865,-0.03245603689252918,-0.03649572774504202,499.5749256436695,197.73051198793806,94.78054529895822,49.347550913745934,2936.506225905438,423582,1149180,156693,413229,580275,1562409,72,32,40,83.01276272237394,0.2197641996098389,0.319,0.231,0.4,0.325,12.43,5.36,4.73,8.73,34.25,10.29,33.33,5.19,41.1,0.69,0.8,0.577,0.712,0.48,48.0,0.633,670.82,18698,34904,723839,97.26,27.15,144.93,9.42,51.72,53.83,36.93
2013-09-01,2013,9,12,164173.43099999995,0.5615016406416321,294.48784914193453,76.40061834983642,307.1669917001007,289.7878659333505,98650.314589474,298.9629131817554,0.9651081883962626,0.03695110076174523,-0.4194619194991557,376.5254846576758,221.03575193104783,134.591442542454,32.614629283625916,1110.6190483548264,222201,532279,102012,201280,324213,733559,22,8,14,94.18014888123473,0.09622201115707561,0.443,0.36,0.564,0.405,28.09,6.37,5.04,16.48,41.14,17.41,50.97,7.46,43.75,0.663,0.777,0.559,0.671,0.488,48.8,0.599,522.15,9054,11629,283968,91.14,46.05,119.68,17.79,46.45,55.2,39.61
2013-09-01,2013,9,13,1559167.8779999998,0.41644957443375635,296.5818922482187,84.41387984071987,305.7424380548478,295.1067877200757,100292.94268258236,299.4239963669552,1.241332482336834,-0.4661448686577466,-0.20677677330627786,225.84921203736525,73.23644733163516,-1.2478377490144188,32.67217403973415,1385.171272552527,1143830,2755490,376977,728495,1520807,3483985,274,109,165,98.93002381983834,0.03548340111202974,0.488,0.515,0.516,0.433,20.98,7.02,14.12,9.84,33.69,17.09,51.78,9.55,39.68,0.674,0.805,0.561,0.677,0.549,54.87,0.567,539.8,43891,57371,1371781,92.18,57.95,117.5,10.47,44.56,60.21,44.01
2013-09-01,2013,9,14,223644.527,0.30386502318253766,296.0750391847393,84.31134680768267,304.7877094579531,294.6978370437721,99533.42952168555,298.9317857146284,1.2593769172390197,-0.772471978732684,-0.04821209231903243,744.4676599797104,141.3412813073238,49.928329622468524,65.15235055449573,12694.573314144332,142324,344859,53544,105620,195868,450479,110,50,60,97.69855333627636,0.08342744554214587,0.366,0.245,0.483,0.37,12.44,3.32,5.88,10.33,28.92,15.71,45.72,7.6,35.56,0.707,0.809,0.628,0.695,0.587,58.74,0.65,605.59,5441,8041,184044,90.73,51.22,115.71,11.01,47.99,66.08,50.44
2013-09-01,2013,9,15,1240882.4709999992,0.2911727865437914,295.330878483905,74.70261781545815,306.3821650735541,295.94139549558173,100166.01444971534,300.2560314521829,0.5698891284288934,-1.6453489125189804,-0.9899003634242891,240.00480368750982,85.23887023346992,14.166811963143369,35.33005717101935,2730.5914495309544,2023361,5191559,1118217,2389492,3141578,7581051,98,31,67,91.26667756642338,0.042289831910926654,0.469,0.457,0.494,0.457,29.05,8.08,8.59,11.74,40.81,18.4,55.99,9.03,46.68,0.646,0.789,0.528,0.646,0.474,47.35,0.557,446.76,88495,126117,2992002,91.89,49.4,122.69,12.58,37.38,52.11,34.22
2013-09-01,2013,9,16,142470.76199999996,0.33867774297969777,295.5266085655573,75.17876031058977,306.80267645911164,296.4122892358036,100604.3421321567,300.33014828565103,0.5508859124791872,-2.3530226813176554,-0.6306550995099691,202.9764833628567,47.532481136414084,-7.485522593596066,29.766024436344384,1518.2972287230468,259566,601036,35568,68490,295134,669526,33,11,22,98.10418619278319,0.041913022896286796,0.404,0.373,0.451,0.388,21.51,3.62,8.5,8.4,24.29,16.02,45.22,11.49,32.55,0.708,0.813,0.629,0.694,0.618,61.75,0.634,598.98,6109,10381,280616,98.27,53.98,132.64,9.09,49.11,66.72,50.87
2013-09-01,2013,9,17,277423.63000000006,0.3458400572279262,289.33715301250777,45.60366198298549,310.0159252040247,295.52999144294665,97715.34403917802,302.5277631576022,0.12290563975686429,-1.0143799447708535,-0.4051143156563004,587.5561370347212,299.4218280338077,180.92446392881538,73.75689968828037,7767.269100846347,420392,1090106,116899,293339,537291,1383445,109,39,70,88.7798896025046,0.03065694360649091,0.336,0.212,0.418,0.378,8.07,5.65,5.27,13.09,30.3,14.32,44.71,6.9,40.72,0.699,0.793,0.624,0.69,0.526,52.55,0.68,586.62,11961,26098,594351,94.74,31.22,137.04,14.14,47.16,61.15,45.29
2013-09-01,2013,9,21,329651.49499999976,0.3599259162530206,292.849649222853,59.511494812308726,309.085173648862,296.8093671139448,99977.4231592914,301.85222663588837,0.14821076124736685,-2.247788663146842,-1.1253345863524307,211.2221847727737,101.63754559409205,32.43830957921235,31.49335058592494,1546.5824176034332,1618690,4147149,1097637,2427640,2716327,6574789,147,57,90,87.15941718046827,0.10805893765496616,0.521,0.526,0.534,0.503,23.99,20.92,9.9,20.87,42.56,21.56,63.58,8.56,50.99,0.639,0.757,0.562,0.612,0.444,44.36,0.632,360.34,69132,100920,2424519,96.1,42.7,113.11,22.51,33.2,51.08,35.2
2013-09-01,2013,9,22,251755.4849999999,0.38043992420211387,287.86942012938124,39.97420806687458,311.35687415289436,296.00206160978644,98628.42032464348,303.11265266999385,0.009339718025572635,-2.7097157019262363,0.6545748996754079,389.4001635475057,220.67607581761996,118.37551180748855,51.18343214453598,3640.8073919441676,711794,2050959,420110,1067401,1131904,3118360,175,54,121,74.37727906558676,0.07547420107572557,0.403,0.265,0.471,0.474,8.15,12.39,5.81,22.92,44.37,18.45,58.13,7.81,52.4,0.646,0.777,0.547,0.635,0.418,41.81,0.625,416.93,28190,44583,1250474,93.01,31.44,120.32,24.55,36.52,48.54,33.38
2013-09-01,2013,9,23,148894.4419999999,0.25905650057111806,291.29586065266386,58.093854837902605,307.26883776907584,295.4607591994774,99196.37157723377,300.4770873982677,0.061863594735579,-4.453167875419755,1.4963775701772775,507.94047594399734,191.00574819087635,86.95849441713524,65.58484311972003,8477.525195146949,2199210,6346557,835881,2105824,3035091,8452381,1249,369,880,42.22308103227038,0.4075654120595953,0.378,0.263,0.438,0.434,10.99,6.44,6.37,18.74,33.99,19.63,54.85,7.56,45.64,0.682,0.793,0.615,0.651,0.488,48.83,0.691,460.63,66645,127830,3462563,99.08,34.13,128.56,20.14,41.62,56.88,39.66
2013-09-01,2013,9,24,52809.60099999999,0.25219652945863746,292.21409769808344,67.13126007471477,304.82452805889835,294.507271223809,100069.04036366436,299.0187386703169,0.3837134512058358,-4.146798842857384,3.3057884761567298,263.64504879535434,116.81445329637494,44.94076281546843,36.666347684099755,2079.52100780403,814504,2464991,268776,703036,1083280,3168027,871,232,639,73.21438939768515,0.5997339423576505,0.349,0.217,0.42,0.411,9.4,2.49,5.87,18.54,35.73,17.86,47.7,9.69,43.98,0.684,0.792,0.597,0.678,0.486,48.6,0.661,545.42,16728,40250,1323245,99.36,29.67,137.59,19.74,50.51,57.43,42.26
2013-09-01,2013,9,25,56467.24199999998,0.23378197772915518,291.2980596343074,69.00549039839105,304.1815193208206,292.73769224537205,98378.61762313418,297.6854045839506,0.4644812619094272,-3.0873324627865957,2.6025756852676554,464.89820412857677,270.41968754241134,158.4870554526609,51.09219250103014,3576.7038085477166,953958,2838678,351900,927850,1305858,3766528,668,223,445,75.18345010775245,0.5704458637734403,0.385,0.225,0.469,0.462,11.75,3.5,5.19,21.91,44.28,18.98,53.65,8.52,50.86,0.658,0.783,0.555,0.656,0.426,42.55,0.634,474.94,30076,52956,1539820,99.43,28.94,131.16,23.39,40.79,49.69,36.25
2013-09-01,2013,9,26,98049.27099999996,0.22016925884389726,291.4837265342448,72.6746041120652,303.15776607607194,292.4621084059861,98363.01626108833,296.8905925398061,0.6303245036369577,-2.691704449446164,2.4381205722380477,506.8132069597074,280.94740606521015,166.81425405893094,59.37202133025209,4850.671632160412,2362672,7052210,707695,1744238,3070367,8796448,328,107,221,20.159416328725083,0.9343770874117262,0.414,0.318,0.46,0.463,10.83,5.26,9.17,18.0,40.86,18.87,51.86,10.93,45.88,0.673,0.789,0.574,0.673,0.47,47.01,0.635,525.64,66893,120862,3655511,99.47,29.89,133.58,19.12,46.53,54.54,39.72
2013-09-01,2013,9,27,27830.656,0.2753796467395363,292.24616470497733,75.61245873985652,303.0614612527756,292.5562178733342,99698.77356894036,296.8466399768084,0.7578414295274096,-2.737635177891233,1.4033878306995153,379.97747696358334,158.17474779471758,58.377811974642476,49.41467348413754,3063.145548987723,861779,2297860,361574,822634,1223353,3120494,811,232,579,71.00959969472348,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63
2013-09-01,2013,9,28,21938.184,0.2592186912984802,292.5151515337804,75.44853416586785,302.7782339284017,292.626945809859,100527.98094136867,297.1361413692385,0.8145913896700665,-3.2251797433342664,1.431401295312865,261.98370903140545,95.27876001476845,22.97520329861892,35.10880972842931,1920.4289521998585,531495,1520366,226772,547651,758267,2068017,42,8,34,73.52290355153778,0.9925772834564399,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92
2013-09-01,2013,9,29,564760.4269999996,0.19410876461749188,290.3619957154622,69.47373667990583,304.61123708322395,291.34542613204167,98078.66914339483,296.59360896542773,0.5791993192337694,-2.712615949727661,1.0445775048543684,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,744,254,490,69.9631740760757,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2013-09-01,2013,9,31,586513.9929999999,0.266961948197203,285.9743495736899,58.62219404546049,306.2656012380768,285.8150005144849,92823.78052474537,294.56524395854257,0.4176642877987895,-1.463173945738269,-0.3623544248096999,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,615,179,436,83.86806245601416,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2013-09-01,2013,9,32,46074.44699999999,0.23087082569572617,290.33626292525753,76.69139488098196,305.01442127895706,288.888505814243,99413.24267368743,294.61887819075,0.5397368549592524,-1.0414618342839788,-0.6364816363382274,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,839,296,543,86.30756985269288,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2013-09-01,2013,9,33,43750.426,0.26016139807987715,289.3675065359868,72.76926464969698,306.1707915079457,285.9148185436069,99263.95956353347,294.4569799681377,1.0076382902159706,-0.6027889796221191,-0.31279429371076745,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,520,208,312,96.48499342185237,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2013-09-01,2013,9,35,248219.48100000023,0.273026159909291,286.5589616030412,67.68672524571689,305.4161473269227,282.5671721667232,94134.83670328467,292.9141679699907,1.286851287797273,-0.8276251847878746,0.12204913704886242,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,440,153,287,86.11302076205003,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2013-09-01,2013,9,41,199298.982,0.26222766516144097,285.8650720668004,70.9410452576626,303.28012613005603,279.14237731387334,93967.45038576727,291.34654431922064,1.687366185527367,-0.953958393285224,-0.3042870171418965,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,86,35,51,91.46787794288511,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2013-09-01,2013,9,42,95560.41099999998,0.2576308119105766,286.47691025097726,79.95294819060439,301.90882423196166,280.78428614015905,97339.28613389694,289.9670534995527,2.6822811876864345,-0.28101122238726833,-0.25162562663276533,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,3,0,3,91.53429659614332,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
