system:index,CD_MUN,LC_Type1,Municipality_Area,.geo
4301404,4301404,6740855.40625,2.706097531034247E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301503,4301503,5242524.96875,3.4872751692231214E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301602,4301602,4.6460146109375E7,4.093944524338035E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301636,4301636,1.5590074420833332E7,1.024972015007104E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301651,4301651,1997491.390625,1.242689811491229E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301750,4301750,1997901.9375,4.365576199420748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301859,4301859,499159.75,6.2906747256656624E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301909,4301909,4994655.25,7.300807855069464E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4301958,4301958,748844.734375,6.053028639953038E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302006,4302006,2746394.90625,6.488405307112981E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302105,4302105,4.109164800490196E7,2.7393480165229726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302154,4302154,1248011.671875,1.963748626739703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302204,4302204,2745628.8125,1.0971511355198275E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302220,4302220,499293.9375,7.022015058510766E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302238,4302238,499317.84375,5.047985210157059E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302253,4302253,656031.2109068626,9.307507332502316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302303,4302303,5242677.953125,2.6265377197330546E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302352,4302352,2746612.65625,8.888412865336867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302378,4302378,1747179.640625,8.935082173059838E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302402,4302402,4642414.033946078,1.0266231076733579E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302451,4302451,1248412.890625,2.6628940666286558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302501,4302501,2496543.75,1.6123090369581618E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302584,4302584,499273.03125,2.007897135455411E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302600,4302600,1497601.59375,1.3225652540648824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302659,4302659,998781.828125,1.0548197639543797E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302709,4302709,1.4229358672181372E7,7.530067751393284E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302808,4302808,1.9979587234375E7,3.050189858891784E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4302907,4302907,8415782.482781863,2.376226452811082E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303004,4303004,2.8206547103860296E7,3.7402249712456484E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303103,4303103,3.1251471819485307E7,4.382842144469071E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303301,4303301,2246695.359375,2.6168440075086287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303400,4303400,1497504.015625,1.894762341563157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303509,4303509,2.3227789546875E7,1.6817460920062773E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303558,4303558,1497883.375,1.3826285006824902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303608,4303608,2496700.515625,1.1833713697170622E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303673,4303673,5492474.40625,5.387395319565582E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303707,4303707,2995419.4375,2.2514656757264036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4303905,4303905,2.488982366807598E7,6.065112877857845E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304002,4304002,4243250.015625,2.2107073125407737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304101,4304101,1497972.4375,2.2650619550412595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304200,4304200,8489840.4375,9.451822859925803E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304309,4304309,2496163.625,2.474284083871407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304358,4304358,1998368.671875,9.34383280875669E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304408,4304408,1.844049504944853E7,2.5332118349311104E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304507,4304507,6244732.96875,3.529360971812259E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304606,4304606,9.526124614981619E7,1.3093781947321314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304614,4304614,0.0,8.301362119669266E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304622,4304622,0.0,5.276397135953405E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304630,4304630,2.9555033406801473E7,9.840695190249011E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304655,4304655,0.0,1.0091455049692025E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304663,4304663,1.0717288978247548E7,7.842124607861948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304671,4304671,2480605.25625,4.1335954211853695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304689,4304689,1815477.439889706,1.828130222765565E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304697,4304697,1248404.828125,7.406313576791842E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304713,4304713,749121.6875,2.948037769129774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304804,4304804,1.61921635653799E7,2.3097127762031326E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4304903,4304903,4992923.84375,2.724228119760473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305009,4305009,4243725.453125,5.840563703899107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305108,4305108,1.2266325677487744E8,1.6544753844330232E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305124,4305124,2902730.9748161766,4.5204584355639637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305132,4305132,1248504.3125,1.582156095455926E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305157,4305157,998398.875,7.355422298746672E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305173,4305173,1997982.859375,3.252349563181999E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305207,4305207,7251876.141911765,1.769092112212125E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305306,4305306,6240551.46875,6.852798280461457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305355,4305355,1.1575067415808823E7,2.176080791392276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305405,4305405,3244992.609375,3.9778645439357305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305439,4305439,2370723.53125,2.024587325634496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305447,4305447,0.0,2.206837771700429E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305454,4305454,2.4571168732475486E7,2.4369010552290726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305504,4305504,3494896.125,2.747489735495169E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305587,4305587,610999.4571078431,6.080713226712052E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305603,4305603,2746086.734375,2.8670544097902596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305702,4305702,2745915.421875,4.6426148421412736E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305801,4305801,4243294.53125,2.039356434605001E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305835,4305835,0.0,1.1258425881556544E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305871,4305871,2746009.21875,1.6392010996454525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305900,4305900,4992102.03125,4.930744015614373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305934,4305934,0.0,1.0558216455892512E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4305959,4305959,2746337.125,1.734380113585864E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4306007,4306007,4492696.96875,3.6278377690817636E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4200507,4200507,1853699.9313112746,1.3975042897557774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4200556,4200556,1247825.78125,7.676437662860309E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4200606,4200606,0.0,3.2717540157730937E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4200804,4200804,1247745.65625,2.327685305109641E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201109,4201109,1497684.75,5.414759243630518E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201208,4201208,748786.140625,2.3480242372222003E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201406,4201406,1.7476541578125E7,3.02225167166572E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201505,4201505,1747419.953125,1.7421550049920714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4201950,4201950,5669882.439889707,9.460271191185062E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202073,4202073,5885485.76017157,1.470240708701972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202081,4202081,0.0,1.4833435460158658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202099,4202099,1247771.921875,9.272736978145204E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202156,4202156,1996507.828125,9.401562148215596E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202305,4202305,1.5547323296752451E7,3.6635405634134597E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202503,4202503,998540.8125,9.398844867681342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202578,4202578,1746894.6875,6.789729620689024E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4202800,4202800,1.1828635585845588E7,2.123582460094605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203105,4203105,2994891.09375,1.7337587058133984E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203253,4203253,0.0,1.3339806593272905E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203402,4203402,1747297.125,1.0272361083734901E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203501,4203501,5699355.518566176,4.800345605147116E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4203956,4203956,1.0012043111703431E7,5.329870050998424E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204103,4204103,2994941.765625,1.4111136159763634E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204251,4204251,7739084.484375,7.106516684033115E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204608,4204608,6.822261676421568E7,2.3518985769300574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204707,4204707,2495658.953125,2.204828755536825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204756,4204756,0.0,5.4905193433325246E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4204905,4204905,3493870.84375,2.875584736653574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205001,4205001,4944742.327267157,3.7954306993863153E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205191,4205191,0.0,6.5397913544383995E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205357,4205357,499120.65625,5.856056529816904E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205407,4205407,1.0362339208394608E8,6.759281870615641E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205431,4205431,2994649.9375,1.0058593845740528E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205456,4205456,8318902.684374999,1.836035094324158E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4205704,4205704,1.0501703924203431E7,1.1494706958626255E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206009,4206009,3401230.050980392,1.277679999157312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206108,4206108,3646522.146139706,3.3486302303015596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206207,4206207,748904.140625,1.6596005824292108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206405,4206405,2745071.140625,3.3236272712255925E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206603,4206603,2744962.984375,1.0081404636886792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4206652,4206652,1247885.28125,2.0654618331057933E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207007,4207007,1.8256062310784314E7,2.30712820595589E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207205,4207205,748905.046875,5.430423033483824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207304,4207304,2.7753880450306375E7,1.818479041677863E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207650,4207650,1746993.078125,2.013051866182079E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207759,4207759,499124.90625,1.654357723574655E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4207858,4207858,2241097.240502451,7.805195414020658E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4208401,4208401,3494105.8125,2.8226141706833625E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4208708,4208708,3495347.953125,4.312780581402407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4208807,4208807,4407569.705269608,3.268175786931233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4208955,4208955,499115.390625,6.86196196149374E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4209409,4209409,1.311743309944853E7,3.337374930237614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4209607,4209607,4243836.1875,2.722471161397743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210407,4210407,0.0,6.298771956037654E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210506,4210506,9233717.09375,1.7063996331774932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210803,4210803,0.0,1.8669310073248744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4210902,4210902,2577808.327634804,9.250979807038677E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211009,4211009,3244483.28125,2.0061632181641763E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211207,4211207,6490892.46875,8.293469895025182E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211256,4211256,499315.625,2.6050542786545035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211405,4211405,2994792.5,6.519951576211985E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211454,4211454,1746976.953125,1.3762783091087958E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211603,4211603,3931750.378492647,2.95471113828143E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211702,4211702,5991267.625,5.506689019074221E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211892,4211892,0.0,7.394652344108137E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4211900,4211900,5.3295885381495096E7,3.9547084712776136E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212007,4212007,6003632.012009804,3.314864016085316E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212106,4212106,3743615.140625,3.5164957367489964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212239,4212239,2495532.703125,1.8065887270557907E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212254,4212254,8709505.477022061,9.275584045434734E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212304,4212304,748865.859375,4.4684950066818666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212403,4212403,0.0,1.6012189185540953E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212650,4212650,0.0,1.0700757336155912E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4212908,4212908,6738221.984375,1.289517537806015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4213153,4213153,499148.015625,6.320726370497811E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4213807,4213807,889047.0098039216,2.8472873199773437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4214151,4214151,1746812.96875,8.575390445685056E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4214300,4214300,1497617.125,2.8691452206915146E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4214904,4214904,2995503.25,3.0284699306989545E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215059,4215059,998448.03125,2.830069640066411E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215075,4215075,1497444.6875,1.913903193300121E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215208,4215208,1247778.25,2.2373128971692905E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215356,4215356,748656.765625,1.5685261237981045E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215455,4215455,3744768.015625,8.309833342834057E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215554,4215554,1746975.234375,8.114455431548867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215604,4215604,1497722.625,2.035260305451433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215653,4215653,1747721.390625,1.5049585958622178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215687,4215687,1497317.3125,1.1986813837143081E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215703,4215703,3244846.375,3.4477821184026575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215752,4215752,1247730.34375,1.501632903220752E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4215901,4215901,998454.3125,4.621472853100538E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216008,4216008,7151532.93560049,1.623990076762295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216255,4216255,1247876.75,1.6402519898139036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216404,4216404,813658.9319852941,1.8461235427771902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216503,4216503,9735668.734375,1.8914102538638098E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216602,4216602,4.5527743304473035E7,1.5074164586666957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216701,4216701,6987271.328125,2.8127054131418717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4216909,4216909,7641839.41317402,3.568416560937725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217006,4217006,6240862.53125,1.069214001282589E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217105,4217105,1747385.390625,2.2490269664470276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217154,4217154,1746893.84375,7.28842765389526E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217204,4217204,1.6470847546875E7,2.3461694477010387E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217253,4217253,1497588.0,1.3942104813971922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217303,4217303,3743507.640625,2.0613867527037778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217550,4217550,2669781.3757352945,9.072399290718925E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217600,4217600,5866243.748529413,2.6237375149965602E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217709,4217709,5492807.453125,1.4364466992649576E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217758,4217758,740846.0107843137,1.133254194547844E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4217956,4217956,0.0,5.706315679477375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218103,4218103,1997274.78125,3.2895743384644395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218350,4218350,0.0,1.5683410175024807E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218400,4218400,1497875.25,1.6006060450003323E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218707,4218707,3.666406251053922E7,3.019172063011312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218756,4218756,1497415.96875,1.3316793999133722E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
4218806,4218806,4743617.59375,2.354202165409504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
